27.69	2.4056	10
38.066	1.7441	20
56.577	2.4382	20
64.823	2.2304	13
86.218	2.7542	10
105.48	1.7773	18
117.07	1.9751	10
144.16	2.8947	17
152.33	2.2186	3
164.74	1.9225	12
175.85	1.8139	6
187.69	2.5947	12
197.31	1.7522	20
208.09	1.9102	13
220.11	2.8577	10
229.58	2.1898	15
254.33	2.0039	20
266.01	2.6027	9
275.59	2.9952	16
284.04	2.3521	10
294.73	1.5846	20
305.77	2.7651	13
314.74	3.1432	11
335.72	3.9768	5
352.44	2.0161	14
361.1	1.6819	11
368.92	1.6994	18
380.18	2.3654	20
397.73	1.966	15
406.3	1.6789	13
414.7	1.9715	12
434.29	1.669	7
468.42	2.4194	15
480.6	2.9465	15
501.42	1.8338	10
512.36	2.6011	11
533.59	2.8311	8
543.47	3.3358	10
551.05	2.7704	15
577.16	2.6483	5
601.82	2.7986	10
608.71	2.6714	12
