3.1707	2.1206	1	4
12.496	2.6675	0	5
22.609	2.1283	1	5
32.162	2.0823	0	4
44.322	2.9783	0	4
56.828	2.3949	1	5
68.513	1.4729	1	1
76.34	1.5438	0	2
88.099	1.305	1	1
96.835	1.2826	1	1
106.63	2.2335	0	2
117.41	1.7275	1	5
129.24	1.4867	0	1
139.2	1.8181	1	3
151.13	1.9235	1	5
161.17	1.9745	1	5
170.89	1.9151	1	5
180.76	1.4541	0	2
192.28	2.7417	1	2
203.46	2.8998	0	4
212.52	2.8587	0	3
220.19	1.9782	0	4
231.29	2.6339	0	4
241.59	1.729	1	3
251.05	1.9191	0	1
262.49	3.6485	0	4
273.18	2.4266	0	4
282.07	2.4955	1	1
291.71	1.6869	1	5
302.57	1.7947	1	3
313.09	1.299	1	1
323.72	1.3825	0	2
334.09	1.8238	1	1
343.22	2.9819	1	5
354.5	2.5604	0	5
366.59	1.6847	1	3
375.15	2.1598	0	4
383.54	1.769	1	3
391.13	1.4323	1	2
400.51	1.4951	1	1
412.52	2.4175	0	3
420.43	1.8333	1	3
429.66	1.2598	1	1
439.87	3.4462	1	3
451.22	1.8315	1	3
459.2	1.9249	0	4
466.95	1.7727	0	2
477.4	3.603	0	3
489.73	1.7862	1	5
497.82	1.4734	1	3
510.23	2.2002	0	4
517.74	2.5031	1	2
526.04	1.5198	1	4
535.03	2.6287	0	5
545.97	2.2706	0	3
554.77	2.451	0	4
565.81	2.0414	0	5
573.97	2.645	0	5
582.45	2.2654	0	5
594.7	2.2324	0	5
603.56	2.6697	0	2
609.49	1.5776	1	2
