3.9145	2.2234	0	5
14.292	1.5411	0	2
24.76	1.2227	1	1
36.353	1.8728	1	5
46.214	2.1901	0	5
57.485	1.7269	1	3
66.382	1.8272	0	5
74.125	1.7151	1	3
85.887	1.5989	0	2
95.517	1.1897	0	2
105.24	1.7128	0	1
112.72	1.2616	1	1
120.64	2.414	0	4
128.79	1.8964	1	5
138.01	1.0977	1	1
146.42	1.13	1	2
158.11	1.9934	1	4
169.94	1.5152	1	5
178.18	1.4627	1	5
187.72	1.1064	1	2
198.27	2.1166	0	3
209.45	2.0033	0	5
218.19	2.0944	0	5
226.18	2.4962	0	4
236.96	1.9512	1	4
246.75	1.2327	1	2
258.26	1.9048	1	3
267.73	1.6297	0	2
275.31	1.7014	0	5
287.24	1.5137	1	3
299.33	1.8059	1	5
309.38	1.7715	0	4
317.04	1.7233	0	5
329.29	2.0289	0	3
341.3	2.1056	1	4
351.91	2.0524	0	1
363.03	1.3425	0	1
371.09	1.6439	1	3
379.9	1.9683	0	5
387.74	1.5206	0	4
397.03	1.3137	1	2
407	1.7154	1	5
418.34	1.9119	1	4
426.66	1.3452	0	2
439.09	2.2632	0	5
449.38	1.7015	0	1
460.06	1.3643	0	1
470.18	2.045	1	5
480.39	1.6939	0	3
491.34	1.6866	0	4
499.98	1.9372	1	3
511.43	2.0409	1	5
520.56	1.8946	0	5
531.42	1.8141	1	3
539.9	1.5187	1	5
552.07	2.6275	0	5
561.14	1.234	1	1
570.1	1.6915	1	1
582.45	1.6903	0	5
594.94	1.8826	0	4
602.89	1.6687	1	3
608.16	1.5256	0	2
