5.7281	1.9717	4
15.851	1.8392	12
24.327	2.4155	9
36.25	2.7929	5
48.011	1.7506	12
60.016	1.8467	10
72.203	2.3485	15
81.008	3.4816	8
90.306	1.6069	20
99.455	2.0648	10
111.95	4.3662	10
134.25	2.7189	13
144.28	1.877	8
152.2	1.7181	9
159.69	2.2791	10
170.72	1.7718	10
179.62	1.7447	15
198.47	1.9489	15
206.78	1.991	16
252.64	1.6893	10
263.91	3.4821	6
273.38	1.8915	16
283.67	1.8719	17
295.26	2.292	12
303.1	2.0281	15
322.93	1.6573	15
333.79	1.4187	8
344.32	3.243	13
363.01	1.896	12
372.41	2.9229	9
401.45	3.1178	9
411.41	2.5661	10
432.57	1.4663	20
441.78	2.1779	11
464.41	4.5649	10
473.96	1.7654	12
505.8	3.3758	12
528.76	2.1971	10
548.43	2.7118	13
578.38	1.5989	20
587.03	1.3815	18
603.95	3.285	19
