14.311	2.3184	-0.76989
46.212	1.6403	-0.76989
85.891	1.7195	-0.76989
95.519	2.8987	-0.76989
105.24	1.3141	1.3109
112.73	2.0145	-0.076295
120.64	2.1184	-0.076295
128.8	2.7395	-0.76989
158.1	1.4246	-0.076295
178.18	2.422	-0.76989
198.26	2.3983	0.6173
218.19	1.6217	1.3109
236.94	1.8217	-0.76989
246.75	2.4953	-0.76989
275.31	3.7813	0.6173
341.29	2.0263	-0.76989
379.9	1.5151	2.0045
406.99	1.7899	-0.076295
418.34	3.311	0.6173
480.4	2.5343	-0.076295
491.34	2.6233	-0.76989
511.43	1.8092	-1.4635
539.91	1.3725	-0.076295
552.07	1.5223	2.0045
594.94	2.2746	-0.76989
