5.7197	2.0008	1	4
15.845	1.6781	0	2
24.329	1.7645	0	5
36.25	2.0587	1	5
48.008	1.8499	0	4
60.015	1.5025	1	3
72.191	2.0432	1	5
80.993	1.8189	1	3
90.303	1.8594	0	5
99.433	1.3716	1	1
111.94	1.7751	1	4
123.29	2.1216	0	3
134.24	1.5992	0	5
144.28	1.6739	0	2
152.19	1.4901	1	4
159.69	1.9155	0	2
170.71	1.2726	1	4
179.6	1.5032	0	2
189.49	1.706	1	4
198.46	1.6586	0	1
206.78	2.065	0	5
215.03	1.7156	0	5
222.59	1.1304	1	2
234.29	1.4688	1	5
244.64	1.4216	1	2
252.65	1.8869	1	3
263.91	2.0691	1	3
273.38	2.0428	1	3
283.66	2.0497	0	2
295.27	1.4363	1	5
303.09	2.0278	0	1
315.18	1.5643	0	1
322.93	1.6128	1	5
333.79	1.7606	1	5
344.32	1.9398	1	5
354.93	1.3457	1	2
363	1.9569	0	4
372.39	1.5593	1	5
380.55	1.6017	1	3
389.6	1.6925	0	4
401.45	1.6944	0	2
411.4	1.6052	1	1
422.92	1.8312	1	3
432.55	1.277	1	2
441.78	1.5043	1	4
454.19	1.7368	1	3
464.41	1.3223	1	1
473.94	2.1931	1	5
482.69	2.0874	0	5
493.45	1.4021	1	1
505.8	1.869	1	5
518.05	2.5265	0	3
528.76	1.4676	0	3
537.3	2.1065	0	3
548.42	1.7474	1	5
558.2	2.0946	0	5
567.93	1.888	0	1
578.37	1.4093	0	1
587.03	1.584	0	1
594.69	2.0825	0	5
603.23	2.3951	1	3
609.05	1.849	1	5
