3.1757	2.2307	1.4873
22.61	1.7754	0.57274
76.339	2.6777	-0.3418
88.104	2.4674	-1.2563
106.62	3.1416	0.57274
117.4	2.918	-1.2563
129.25	2.9522	-1.2563
170.88	1.5757	-1.2563
231.3	2.6805	-0.3418
262.48	1.9759	0.57274
291.71	3.542	0.57274
323.71	1.3156	-1.2563
343.23	1.4301	-1.2563
366.58	1.0608	-1.2563
400.52	1.8373	0.57274
420.43	1.2929	2.4018
459.21	1.932	-0.3418
466.95	1.3899	1.4873
477.39	1.8012	-0.3418
526.05	1.2851	-1.2563
554.78	1.9317	0.57274
565.81	1.0159	-1.2563
573.96	1.6165	0.57274
607.58	2.0307	-1.2563
