17.685	2.3341	3
27.353	2.0834	3
38.544	2.5459	5
55.436	1.97	3
66.215	1.9322	1
85.962	2.2335	0
113.94	1.8792	2
133.94	2.0138	2
154.6	2.2649	3
164.08	2.0782	3
176.41	1.8325	4
187.68	1.7647	1
206.54	2.2975	5
217.14	1.9089	1
224.98	2.5204	3
245.39	1.7875	9
264.49	1.7249	3
275.84	1.7659	5
286.13	2.3847	3
296.65	1.7154	1
304.4	1.7945	5
313.54	2.107	4
341.85	2.3399	2
353.87	1.7102	4
363.91	1.7788	2
373.88	2.7687	3
403.65	2.2402	3
423.33	2.3113	2
432.24	1.8885	3
444.15	1.8891	2
468.33	2.5706	1
480.18	1.5254	5
518.29	1.464	4
529.72	1.6752	5
538.54	2.2504	4
554.6	2.1586	0
574.61	2.05	3
582.68	2.0343	2
593.63	1.7016	3
600.24	1.8903	3
608.18	1.9655	4
