4.5891	2.2014	1	2
15.307	1.8728	0	5
24.5	1.434	0	1
34.697	1.5551	0	5
44.996	1.5113	0	2
52.909	1.2592	1	1
64.82	1.8858	0	5
72.489	1.8251	0	4
81.207	1.2947	1	1
89.536	1.6004	0	4
101.37	2.2831	1	5
111.26	1.753	1	5
122.36	1.5875	1	2
134.7	1.8269	0	5
147.21	2.3618	1	3
158.79	1.2305	0	2
168.91	1.4335	0	2
176.91	2.1342	0	4
187.44	1.7397	1	5
199.61	1.8398	1	3
210.47	1.5769	1	1
220.2	1.2027	1	1
229	1.9279	0	4
239.78	1.5397	1	5
251.06	1.6796	1	5
259.61	2.061	0	5
270.79	1.5612	0	5
282.82	2.1401	0	2
290.88	2.5483	0	5
303.14	2.1791	0	3
310.98	1.827	0	4
322.32	2.6415	1	3
334.08	1.8754	1	3
343.88	1.5511	0	2
353.02	1.8193	1	3
362.48	2.3488	1	5
374.17	2.4881	1	5
384.62	1.276	0	2
394.57	1.4236	1	3
406.01	1.7795	0	4
415.64	1.5134	1	1
428.06	1.7691	0	5
439.58	2.2136	0	5
449.13	2.7556	0	5
460.09	2.2832	1	5
469.03	1.4733	0	1
480.09	2.0225	0	4
488.71	1.586	0	2
496.22	1.4612	1	1
506.58	2.1485	0	4
515.88	2.3247	0	5
523.47	1.5914	1	2
531.22	1.8433	0	5
540.11	1.5877	1	1
549.49	1.9044	1	5
560.1	1.4563	1	5
568.58	2.0597	1	3
576.75	2.1693	0	1
585.81	2.0554	1	3
597.9	2.734	0	5
603.92	1.9307	0	5
609.28	1.7228	1	3
