38.546	1.4723	1.008
47.778	1.4888	1.008
105.23	1.9449	-0.4965
122.27	1.2614	1.3842
142.11	2.4823	-1.2488
154.61	1.748	0.63191
196.99	1.2949	1.008
206.54	2.1369	0.25577
217.15	1.2857	-0.4965
233.23	1.7107	-0.4965
245.4	1.4529	-1.2488
255.52	1.9633	-0.12036
296.67	1.5149	1.7603
304.41	1.5898	2.5126
313.55	2.1695	0.25577
333.88	2.664	-1.2488
363.91	3.2051	-0.4965
395.02	1.7342	1.008
403.67	1.3975	1.7603
414.77	1.4082	0.63191
423.35	2.3877	-1.2488
502.9	1.3137	0.25577
529.73	1.8757	-0.4965
601.06	3.031	-0.4965
610.15	3.0249	-1.2488
