18.317	1.6519	0.46842
47.277	1.3627	0.46842
64.827	1.8505	-1.3104
75.026	1.9292	-1.6069
175.84	1.3886	-0.12452
197.32	2.17	1.0614
208.09	1.2075	4.026
220.1	2.4884	-0.71745
254.32	2.2108	-1.9033
275.55	1.9182	-1.3104
294.73	1.4593	-0.42099
335.73	1.473	0.46842
368.91	1.392	1.3578
468.42	2.214	0.46842
501.42	1.7165	-0.12452
523.88	1.8444	-0.42099
543.47	1.6029	0.76489
551.05	2.0998	-1.6069
558.55	1.5515	-0.42099
569.16	1.9312	0.17195
595.43	1.4209	0.17195
601.92	1.9066	-1.0139
607.92	1.7674	-1.3104
