3.205	1.436	1	1
12.497	1.2808	0	2
22.606	2.8039	0	1
32.157	1.7912	0	4
44.331	2.428	1	5
56.837	2.0114	1	4
68.505	1.545	1	5
76.343	1.9381	1	5
88.097	2.2941	0	5
96.826	1.4531	0	2
106.62	1.0374	0	2
117.4	2.4984	0	5
129.24	1.941	0	4
139.21	1.1926	0	2
151.14	1.7106	1	5
161.17	1.499	0	1
170.88	2.0249	0	5
180.76	2.9089	0	5
192.28	1.3377	0	3
203.47	1.4787	1	3
212.54	1.5518	1	2
220.19	1.3201	1	2
231.3	2.1006	0	1
241.59	1.276	0	2
251.05	1.2412	1	3
262.51	2.0796	0	5
273.18	1.8085	0	1
282.07	1.2646	0	4
291.7	1.6901	1	3
302.56	1.2474	1	1
313.1	1.3752	1	1
323.71	1.4335	1	5
334.08	2.672	1	3
343.22	1.4115	1	1
354.49	2.9531	0	3
366.58	1.3644	0	1
375.15	2.0952	1	5
383.55	1.8144	0	5
391.13	1.2732	0	4
400.52	1.5123	0	5
412.52	2.8926	1	5
420.44	2.511	0	1
429.65	2.0524	0	5
439.86	1.6287	0	3
451.21	2.0071	0	5
459.22	1.9743	1	5
466.95	2.398	0	4
477.41	1.6477	1	5
489.74	1.7194	0	4
497.81	3.0926	1	5
510.22	1.0604	0	2
517.73	1.8258	0	5
526.05	1.7562	0	2
535.02	1.8963	1	3
545.96	1.4381	1	5
554.78	2.6868	1	5
565.8	2.2809	0	5
573.96	1.5864	0	2
582.44	3.0065	0	5
594.7	1.5985	0	5
602.93	1.7488	0	5
607.94	3.26	1	4
