4.1572	1.8048	18
35.511	1.8933	10
46.297	2.1046	10
54.455	2.1291	13
62.938	2.8087	10
72.655	2.504	10
82.765	2.8318	12
106.46	1.9348	10
115.2	1.679	10
135.92	2.3972	14
154.04	2.1499	13
161.95	2.4736	14
178.75	1.9639	10
208.06	2.3737	13
217.37	3.2117	20
227.32	2.1538	14
238.19	2.4436	10
249.86	2.2487	10
261.87	2.3493	8
272.19	2.9352	10
290.11	1.6677	2
302.36	1.7955	14
321.3	1.8935	10
332.56	3.322	10
342.04	1.5654	20
359.49	2.1291	15
371.09	2.3993	13
401.86	1.458	19
413.77	1.9097	11
437.9	1.704	10
447.76	1.8916	10
458.79	2.0242	13
486.79	1.916	13
499.13	1.629	17
515.85	2.264	12
524.24	1.8799	15
544.82	2.9206	14
555.35	2.2291	12
565.8	1.8909	17
573.3	2.2661	9
583.92	1.6139	18
592	1.6087	12
