27.686	2.0873	-1.2488
56.582	1.628	0.25577
105.47	2.5363	-0.4965
117.08	1.2475	1.7603
187.69	2.4879	-0.4965
220.1	1.742	0.25577
229.57	1.8118	0.25577
242.08	1.8734	-0.87263
254.34	2.3419	-0.87263
266.01	1.3818	1.008
275.56	1.4675	-0.12036
335.72	1.4626	-1.2488
352.45	1.4801	-0.87263
368.91	1.5211	0.25577
406.29	1.7589	-0.12036
414.69	1.9007	0.25577
434.28	1.5811	1.3842
446.38	1.8614	-0.87263
480.59	2.5535	-0.4965
501.41	1.7486	-0.4965
523.87	2.0021	-0.12036
543.47	1.674	-0.4965
601.49	1.424	-0.4965
