55.428	1.8437	0.85219
66.22	2.1327	-1.685
76.585	2.6069	-0.64026
105.22	2.4128	0.85219
142.11	2.611	-0.043281
154.61	2.3707	0.85219
164.08	3.7524	0.70295
176.41	3.0378	-2.1327
187.69	2.1361	0.85219
206.54	2.8984	-1.5357
255.52	2.6798	0.70295
296.66	2.4684	0.40446
313.54	3.9175	-0.043281
324.25	2.7657	0.85219
333.87	1.9169	-0.49102
373.87	2.2303	-1.9835
455.92	2.2866	-0.49102
468.35	3.2046	0.85219
518.3	4.7553	-2.1327
529.74	2.6701	0.85219
538.54	2.6035	-1.088
554.62	1.7855	0.10596
574.62	2.693	0.25521
601	2.6592	-1.9835
609.71	1.9771	-0.043281
