15.307	1.8728	-0.14915
34.697	1.5551	-0.14915
64.82	1.8858	-0.14915
101.37	2.2831	-0.14915
111.26	1.753	-0.14915
134.7	1.8269	-0.14915
187.44	1.7397	-0.14915
239.78	1.5397	-0.14915
251.06	1.6796	-0.14915
259.61	2.061	-0.14915
270.79	1.5612	-0.14915
290.88	2.5483	-0.14915
362.48	2.3488	-0.14915
374.17	2.4881	-0.14915
428.06	1.7691	-0.14915
439.58	2.2136	-0.14915
449.13	2.7556	-0.14915
460.09	2.2832	-0.14915
515.88	2.3247	-0.14915
531.22	1.8433	-0.14915
549.49	1.9044	6.5628
560.1	1.4563	-0.14915
597.9	2.734	-0.14915
603.92	1.9307	-0.14915
