,Subj,Mask,S2S,S2B,B2B,B2S
0,103,rACC,-0.06414258952968432,0.3125501455046377,0.38881070889630565,0.15171898833295522
1,103,rACC,0.3130719736221673,0.12168545407689754,-0.13465202427974388,0.16456490228508117
2,103,rACC,-0.46126260708319966,0.0607599563740967,-0.3035560599926626,-0.34812106968985473
3,103,rACC,0.19258826108514399,-0.006282758181377062,0.04203273245058891,0.1718640751343106
4,103,rACC,-0.5208246738569466,0.10911333921031677,-0.011065504075763372,0.3402302015021175
5,103,rACC,-0.24336931385865163,-0.056197620314475144,-0.23064374100744695,-0.1791297013032178
6,103,rACC,-0.06870120923009718,0.17940256118127812,-0.4568964754038175,0.2376539593154902
7,103,rACC,0.3383400353118468,-0.14417009806744432,0.19200726075953126,-0.009887029728974733
8,103,rACC,-0.12964706641721313,-0.023098839314782755,-0.4364759466346215,0.05389324966239502
9,103,rACC,-0.11352989487610327,0.16377239775620706,-0.09586073857493156,0.1419301090998219
10,103,rACC,-0.21041663456271326,0.15888930485214592,-0.03693415161022638,0.1655480180457568
11,103,rACC,-0.22381818539911413,-0.14865718737097752,0.03214691188074367,0.14578208922770347
12,103,rACC,0.01308823656789512,0.2469959932648156,-0.3013822940463391,0.08687105854534258
13,103,rACC,-0.17315818508981534,-0.05597807534235534,0.018605120076265337,-0.2749418904609273
14,103,rACC,-0.24108518877866736,0.03419016264172194,-0.18573463192448347,0.08112250525153451
15,103,dACC,0.16933248220897004,0.21630118771837586,-0.04233157995367297,-0.09297952370577185
16,103,dACC,0.10061972440952573,0.3080567135775954,-0.09380716029769015,-0.23387260222606135
17,103,dACC,-0.34450388450017955,-0.12287910391909958,-0.08017973301420285,-0.006987430996428514
18,103,dACC,-0.023482879322988193,0.001974590465140265,0.08719989365399525,0.09149656087284946
19,103,dACC,-0.5314981593006624,0.18402925036679105,-0.007909797555021731,0.10845316489510821
20,103,dACC,-0.14484613560531703,-0.03901047091148261,0.08727006232021936,-0.11716342683485204
21,103,dACC,-0.141129035403265,0.20567421923114623,-0.025599300594062575,0.26503223214464694
22,103,dACC,-0.0032645629189787806,0.012783074408069183,0.19436789211499203,-0.17750615560633587
23,103,dACC,0.013240491450033236,-0.06435413999913286,-0.1468894119304727,0.25740174643039143
24,103,dACC,-0.20320332808095,0.1722421362850303,-0.1768086704299723,0.07204768618231999
25,103,dACC,0.10502235282426589,-0.015891167959991275,-0.04788854017871655,0.12900836590672965
26,103,dACC,-0.34840922232532623,-0.09578004467611854,0.020536312593380013,0.2174717482745186
27,103,dACC,0.2420648460638831,-0.06998912082850325,-0.19814590107088842,-0.09251110460572297
28,103,dACC,0.13697963732278914,0.23383869120453335,0.13069514632777798,0.20093154722044992
29,103,dACC,-0.13618556632008358,0.1819283223101992,-0.07107565474332211,0.411019345791258
30,103,vlPFC,0.056301994661496726,0.2575799239649928,0.04691622736553499,-0.2831205062231147
31,103,vlPFC,-0.19307606310201858,0.05712325527755704,0.03102497618432663,0.14617764248183152
32,103,vlPFC,-0.36132012087004467,-0.12725779171605395,0.3509565223949382,-0.13617434242114496
33,103,vlPFC,-0.06990937381601192,0.30249062264713694,-0.15368383459339846,0.18148121791591662
34,103,vlPFC,-0.6137736524412922,-0.2736435715686148,0.180716630065514,0.46859698301612224
35,103,vlPFC,-0.24177122755725733,0.09754372251663641,-0.15701538095520984,0.023845593929550483
36,103,vlPFC,-0.13616286576210102,0.20484392414438202,-0.13518232852938009,0.2393291748088236
37,103,vlPFC,0.13856781181332348,0.057202361924690026,-0.08151739405939515,-0.13918490037577255
38,103,vlPFC,0.1439932514789272,0.0007798297942811037,-0.14756210273141368,-0.14017742409785702
39,103,vlPFC,0.4182599522470154,-0.010137544574710815,-0.008367301139563443,-0.14109093186098381
40,103,vlPFC,-0.10914003835301576,-0.12873371315694387,0.2178601693287988,0.1825839152078338
41,103,vlPFC,0.00874111347027693,-0.0016616800995590958,-0.03196158952711006,-0.11073623932426427
42,103,vlPFC,0.28078903190525467,-0.005861724896467116,0.07644650583948176,0.3709276373081063
43,103,vlPFC,-0.23060465179471054,0.17660120772397547,-0.023803077373012377,-0.22717194495506754
44,103,vlPFC,-0.002555677158352877,0.18727865832756901,0.25076429004535167,0.138467627341812
45,103,vmPFC,-0.06197234187609492,0.04204630303284119,0.25275063135778725,-0.2830898905146908
46,103,vmPFC,-0.051251028803670835,0.2223929152379817,0.13691839051376456,0.26241686889762217
47,103,vmPFC,-0.4486379439934961,-0.3070999953388891,0.09438157264193665,-0.44767596998836434
48,103,vmPFC,0.45090469129963096,0.006745965727809034,0.011801487323194887,-0.3176333579049487
49,103,vmPFC,-0.42051960230995145,-0.1548127591023463,0.04525899853365171,-0.07362080970350915
50,103,vmPFC,-0.16135055408099155,-0.04622382831795775,0.02921796940822707,-0.03254159089841178
51,103,vmPFC,0.2553000877626067,-0.04846066108603661,-0.0900539399616527,0.02266521524457853
52,103,vmPFC,0.38375787494734076,0.06585180979416654,0.010098276871690154,-0.4308152979243668
53,103,vmPFC,0.0709867029160595,0.08217298739965784,-0.17953604242837728,-0.3266677940475621
54,103,vmPFC,0.185146640722299,0.2305327540119639,-0.04457393441499421,-0.2549619430908401
55,103,vmPFC,-0.2789964114868121,-0.034101467316082525,-0.12265108975997863,-0.18967658018255507
56,103,vmPFC,-0.23473948231357655,-0.13130272320791075,-0.20452755297152186,0.37249320608519126
57,103,vmPFC,0.03850237283978692,-0.12353593179731215,-0.16452071957316397,0.24520125870944123
58,103,vmPFC,-0.36066036017544223,0.19357899419126018,0.18518890585980977,-0.23375024334913108
59,103,vmPFC,0.2693134001626695,-0.02018714171435157,0.16860762260546733,0.1997792607212837
60,103,OFCant,-0.1843075450583931,0.3781158695393928,0.11708904541011045,-0.4273141016943417
61,103,OFCant,-0.17976658058824613,0.07034507582539105,0.21168518338545123,0.21527565409767713
62,103,OFCant,-0.08652102874506012,0.09491927607767192,0.14278252301947086,-0.22270302044605592
63,103,OFCant,0.07926089750068739,0.2753113859103957,0.16143760188345863,-0.3299232129929982
64,103,OFCant,-0.2963524840531289,0.22367955709736376,0.10964398001385706,0.07998759239623757
65,103,OFCant,-0.2714738138646968,0.18017006284784462,-0.06466044338970685,0.322306983005324
66,103,OFCant,-0.13372377186288775,0.12898036722469072,0.03645266886960097,-0.11659616766958251
67,103,OFCant,-0.3884881281381388,0.06254848215251045,0.14112947481931234,-0.23184352423685764
68,103,OFCant,-0.31421621634537855,-0.09808876355860113,0.1474423346881502,0.04271637367036715
69,103,OFCant,-0.0937567033391818,-0.009465868356693963,-0.303055914365782,0.004327894020057937
70,103,OFCant,0.08771372894908969,0.037486890884430926,0.13647174224073907,-0.252199349295843
71,103,OFCant,-0.2567486600491085,0.0837932052155742,-0.12406514890569423,0.35999944552665014
72,103,OFCant,-0.20003123009921459,0.019479544183557476,-0.15235164586136488,0.5147470773278283
73,103,OFCant,-0.045459327760965895,-0.042728831373224405,0.3777109286355573,0.17891816448496764
74,103,OFCant,-0.14223361177108856,0.08518862437692902,0.15421422816886876,0.2141303410957312
75,103,OFClat,-0.06403285909876957,0.12264965349684717,-0.3116380657298179,-0.25383147868052064
