,Subj,Mask,S2S,S2B,B2B,B2S
0,103,rACC,-0.10619109443534176,0.06353157259645058,-0.1013066640418224,0.06193998546318616
1,103,dACC,-0.07395092189414536,0.07392825299798078,-0.02470444836074669,0.06878945154956737
2,103,vlPFC,-0.0607773765897393,0.052943267604565844,0.02770617436622364,0.03825017001697379
3,103,vmPFC,-0.02428091051451814,-0.0014934993898518291,0.008557257043343779,-0.09919172973413323
4,103,OFCant,-0.16174032922388343,0.09931567208559088,0.07279511992384556,0.02345539520148571
5,103,OFClat,0.002819071054028266,0.030788602574514736,0.042582437149681844,0.01878124837079436
6,103,OFCmed,-0.0009902455579775557,0.04344703726047803,-0.0008765241129086036,-0.04248378199525293
7,103,OFCpost,-0.008720612994501605,0.014913803193333722,-0.024028219984667323,0.04898540162790311
8,103,dmPFC,0.008757096584693033,0.059097914625843656,0.013720936987227044,-0.016027794629738936
9,103,dlPFC,-0.00031489429556177023,0.0711223350217937,0.03614049007575079,0.019119671336431544
10,103,MFG,0.02182012209403727,0.058781095445003456,-0.007031800900956324,0.06907101928125213
11,103,IFG,0.09554614041610544,0.00319247008402259,0.04957100510347015,0.08169599616382552
