69	69
124	30
106	50
38	-1
62	135
106	135
135	135
115	112
134	28
63	115
135	-1
114	114
50	50
36	-1
36	28
63	30
67	-1
115	-1
67	124
131	122
122	106
69	115
69	38
114	-1
69	112
30	134
124	114
67	135
62	-1
106	36
140	30
50	-1
30	135
140	-1
62	122
30	-1
134	62
131	-1
50	69
36	67
131	30
106	-1
69	62
106	62
134	1
63	-1
140	1
122	-1
134	114
63	38
124	-1
112	-1
69	-1
1	69
131	135
28	-1
124	112
38	135
1	-1
135	36
134	-1
36	-1
1	-1
122	114
115	30
115	1
131	36
134	50
28	1
38	62
38	-1
112	63
131	131
36	63
115	106
30	106
1	135
124	-1
62	-1
50	140
122	140
63	-1
115	28
134	140
69	131
115	-1
67	67
134	-1
30	-1
112	67
135	-1
135	63
28	28
122	-1
1	124
106	106
1	30
106	-1
62	131
134	134
112	-1
140	-1
1	50
114	-1
114	1
131	115
106	140
38	50
28	-1
131	124
135	28
69	-1
69	28
131	-1
124	62
69	134
140	67
67	-1
50	135
122	124
50	-1
28	106
114	112
38	134
67	28
67	62
134	-1
69	63
36	50
36	-1
140	-1
62	1
112	30
131	-1
115	115
115	38
50	112
28	30
134	131
62	-1
135	134
140	131
124	69
69	-1
115	36
38	-1
106	-1
131	114
30	62
112	-1
1	-1
112	106
30	69
30	122
50	-1
62	63
114	-1
38	28
115	124
112	134
135	114
114	38
63	-1
30	30
122	-1
1	112
30	-1
135	-1
114	115
69	114
67	-1
36	36
140	36
124	135
38	112
122	135
69	140
124	38
106	67
36	30
28	-1
124	-1
30	38
50	115
115	-1
36	114
112	-1
62	-1
38	131
140	38
63	1
122	1
62	36
122	-1
140	-1
67	-1
63	-1
134	115
63	114
69	-1
131	-1
112	131
50	122
1	131
106	-1
1	36
114	30
28	114
114	140
124	124
124	-1
63	63
115	-1
106	1
67	69
131	67
115	122
134	36
38	36
124	106
38	-1
1	-1
69	36
140	28
140	140
134	-1
122	63
106	134
135	-1
115	67
30	-1
36	-1
28	124
1	1
140	135
50	63
50	124
67	134
28	50
131	63
112	28
50	-1
28	-1
122	67
135	112
67	50
114	-1
67	63
112	140
106	-1
30	50
106	131
114	-1
122	28
62	-1
62	140
50	-1
69	-1
115	-1
67	1
62	115
134	122
114	67
114	106
62	112
131	-1
135	69
106	63
62	50
112	-1
135	-1
124	140
38	106
67	38
62	62
63	140
67	-1
140	-1
36	-1
124	-1
131	50
114	62
36	112
115	140
69	106
122	112
30	67
30	-1
124	134
1	-1
63	-1
124	63
134	-1
112	112
122	122
63	28
1	38
122	-1
114	50
28	131
124	36
38	38
38	-1
28	62
122	36
135	115
69	122
28	-1
134	63
50	66
128	-1
116	114
67	5
114	-1
30	-1
134	116
122	38
69	111
116	38
14	111
50	-1
67	126
126	116
34	-1
38	-1
132	67
122	116
140	132
5	30
67	134
34	134
30	30
140	-1
30	122
122	-1
34	122
69	67
69	50
132	-1
126	66
111	-1
126	140
116	-1
5	106
14	-1
111	38
50	43
69	-1
14	69
14	132
122	43
43	-1
69	128
5	-1
126	-1
140	134
67	14
106	-1
126	43
66	69
38	128
132	106
5	50
67	-1
116	66
116	132
66	-1
132	30
114	140
14	114
134	-1
128	122
126	5
69	-1
5	5
134	-1
114	111
30	66
111	-1
128	116
66	111
43	30
128	-1
50	134
132	-1
14	-1
43	5
66	-1
38	-1
34	5
38	132
140	-1
14	140
114	67
30	-1
140	38
14	5
134	132
30	111
43	-1
38	30
116	106
34	66
34	116
114	-1
122	122
106	-1
114	114
66	66
5	-1
132	34
66	132
140	67
126	-1
66	134
43	34
67	-1
67	111
50	-1
50	30
5	114
34	-1
66	114
106	128
66	140
30	106
66	67
30	69
122	-1
30	140
43	38
116	-1
50	128
132	43
111	116
50	122
43	-1
134	30
50	132
34	30
140	140
128	111
34	-1
114	-1
116	43
50	50
128	-1
132	-1
66	106
106	-1
140	-1
111	34
126	-1
67	128
116	116
122	-1
14	14
38	14
34	114
5	69
5	116
38	-1
140	111
106	38
69	38
106	50
128	114
111	-1
14	-1
69	-1
43	67
30	-1
67	-1
69	122
106	43
67	116
134	134
134	-1
43	111
66	-1
14	66
128	126
134	122
134	69
5	-1
126	126
132	114
14	126
116	-1
126	122
50	-1
69	126
66	5
111	106
114	38
126	111
14	106
69	-1
50	-1
114	50
106	67
122	66
14	30
140	34
128	-1
50	111
14	34
132	5
34	-1
14	-1
111	132
38	-1
38	38
38	34
5	140
134	-1
66	43
116	69
122	140
14	128
111	-1
69	34
114	-1
111	134
5	-1
106	-1
14	134
116	-1
30	-1
5	128
50	67
126	50
69	140
43	140
140	-1
126	132
114	43
126	-1
140	106
140	50
122	-1
122	67
134	128
34	50
67	-1
67	34
66	-1
106	106
128	132
116	50
126	34
132	-1
114	69
43	-1
30	116
43	134
126	30
132	-1
116	-1
5	134
69	-1
43	69
132	132
114	122
43	-1
69	132
134	126
114	106
106	34
114	30
43	43
30	67
106	126
106	122
116	14
111	111
114	134
111	5
122	5
122	111
67	38
126	-1
5	38
5	-1
30	-1
128	128
114	126
128	43
128	66
134	-1
114	-1
34	34
38	126
140	128
34	-1
67	67
50	14
66	38
67	-1
111	-1
38	-1
128	30
14	43
106	134
50	38
106	69
122	14
66	-1
69	69
106	-1
140	-1
132	122
128	-1
122	-1
14	-1
50	-1
128	34
116	140
134	38
38	69
50	-1
106	125
3	-1
38	140
130	114
41	-1
106	130
41	113
39	-1
30	106
3	3
3	123
113	-1
106	122
113	125
69	39
120	-1
130	67
140	113
50	123
134	-1
140	-1
3	140
69	3
30	123
30	134
113	2
30	122
106	120
67	134
3	2
122	114
67	-1
67	3
3	24
130	-1
122	122
2	134
114	-1
120	39
50	130
120	140
41	67
24	-1
41	106
125	-1
106	-1
30	30
140	130
123	-1
2	-1
50	24
69	-1
30	-1
38	-1
38	30
134	123
122	-1
123	130
140	69
120	125
113	-1
125	123
130	-1
113	134
30	114
125	67
120	69
113	120
113	123
113	30
123	-1
130	3
140	67
2	120
50	140
130	134
114	120
134	-1
24	123
69	-1
67	67
38	50
134	69
50	-1
140	39
125	-1
67	122
114	-1
113	113
67	-1
130	38
120	-1
38	114
38	38
24	-1
125	39
134	24
122	-1
114	39
134	120
39	-1
3	125
3	-1
30	-1
125	2
130	24
41	38
134	41
41	122
41	140
114	140
50	50
2	114
120	122
24	120
140	-1
41	-1
106	-1
2	-1
130	130
38	-1
140	-1
120	120
134	-1
39	41
123	39
140	134
130	125
134	122
41	125
120	38
24	67
123	140
106	106
120	-1
38	-1
122	69
30	69
114	113
114	-1
130	113
123	2
125	-1
69	-1
125	24
120	130
30	-1
120	30
41	41
24	24
41	-1
38	122
113	50
39	39
123	-1
67	69
130	-1
38	134
140	140
67	-1
120	67
50	134
113	106
24	140
41	50
140	122
122	50
3	-1
125	140
125	134
30	130
106	-1
2	-1
113	-1
50	-1
114	41
24	39
39	122
39	-1
2	2
122	-1
24	-1
134	3
122	113
39	2
50	125
38	67
122	-1
123	-1
2	106
113	-1
69	24
3	106
2	130
30	-1
123	122
106	-1
69	130
69	125
130	39
114	-1
41	-1
30	39
38	123
2	38
67	2
30	140
24	-1
69	2
39	-1
106	39
114	114
39	50
106	38
106	67
3	113
2	24
39	134
67	-1
125	122
123	114
2	-1
2	140
41	30
113	39
3	-1
38	-1
140	-1
134	-1
50	3
39	67
69	-1
41	123
130	122
120	-1
125	-1
69	114
113	67
2	41
50	-1
50	2
69	106
2	30
3	122
130	-1
67	-1
24	30
3	-1
114	-1
122	24
134	134
106	-1
30	-1
69	123
3	120
24	-1
106	134
38	-1
123	-1
41	3
113	24
125	38
50	69
120	41
123	120
114	125
106	140
122	2
39	3
41	-1
30	3
24	114
120	50
39	-1
140	-1
134	114
50	-1
38	3
114	50
106	114
24	41
130	-1
69	-1
50	30
30	125
2	-1
38	24
106	123
114	3
113	38
106	24
67	123
69	69
50	106
120	-1
125	-1
114	67
113	-1
125	125
50	67
113	69
123	123
39	38
122	-1
134	-1
130	41
30	67
