3.9202	1.8336	1	5
14.298	2.6835	0	4
24.749	1.4512	1	1
36.341	2.3436	1	3
46.21	3.3451	0	3
57.488	2.7151	0	4
66.378	2.2731	0	5
74.122	1.5338	0	2
85.892	1.1734	0	2
95.509	1.4198	0	5
105.25	2.4699	1	1
112.74	2.5356	0	4
120.68	3.0425	0	5
128.8	1.5501	1	3
138.02	2.0396	0	1
146.42	2.1189	1	5
158.1	1.5905	0	2
169.94	3.6884	0	3
178.18	1.9476	0	5
187.73	3.2062	1	5
198.27	1.409	0	2
209.44	1.6584	0	5
218.17	1.3743	0	2
226.17	4.8692	0	1
236.95	2.248	0	1
246.75	3.5874	0	1
258.26	2.4362	0	5
267.73	3.5554	1	5
275.31	1.8629	1	5
287.24	1.6647	1	3
299.35	2.1035	1	3
309.37	1.4626	1	3
317.03	2.0421	1	5
329.29	2.1141	0	2
341.29	2.1529	1	3
351.91	2.1512	0	5
363.01	2.7552	0	5
371.09	3.5443	1	2
379.9	1.655	1	1
387.72	2.3822	0	4
397.03	1.7283	0	4
407	2.9981	1	5
418.35	2.3537	0	4
426.66	1.2356	1	1
439.08	2.0938	0	2
449.36	3.6892	0	4
460.07	2.3574	1	5
470.19	2.4601	0	4
480.39	2.1012	1	5
491.34	2.4433	0	2
499.99	2.8603	0	5
511.42	2.4283	0	4
520.55	2.165	1	5
531.42	1.7678	0	4
539.9	1.9232	1	3
552.07	1.3743	0	2
561.13	2.7741	1	4
570.1	3.362	0	5
582.44	3.797	0	4
594.95	3.5097	1	4
604.51	2.2447	1	1
610.35	2.568	1	1
