5.2096	2.0251	-0.87579
16.889	1.9338	1.5096
27.417	1.8655	1.1689
47.577	1.337	1.5096
55.651	2.0788	-0.87579
67.17	2.4302	0.48731
79.669	1.7559	1.5096
91.103	1.9456	1.5096
109.38	1.7283	0.48731
126.35	1.8071	0.82808
145.2	1.8567	-0.87579
189.22	1.5484	1.5096
270.29	1.9875	-0.19424
292.33	1.6589	-0.87579
342.62	1.9218	-0.87579
359.83	1.4754	-0.87579
408.23	2.1099	-0.87579
415.73	1.2256	1.1689
444.96	1.6856	-0.87579
482.25	1.7452	1.5096
525.2	1.7482	1.1689
542.91	1.849	0.48731
600.61	1.4043	-0.87579
