6.0674	4.8695	1.3121
47.773	3.1413	-0.68196
66.205	3.6153	-0.11222
105.25	2.4293	1.3121
113.97	2.7373	-0.68196
133.97	2.946	-0.68196
164.08	2.6435	1.3121
176.42	3.2142	-0.11222
187.7	2.1694	0.17265
197	3.2352	-0.11222
245.39	3.8197	0.17265
255.52	2.2227	0.74239
264.49	3.3356	0.45752
296.66	1.8297	0.74239
313.55	2.3701	-0.68196
432.26	2.1167	1.3121
444.17	2.9142	0.17265
480.19	3.1673	-0.68196
502.89	3.8056	-0.68196
510.8	1.9163	1.3121
538.55	1.9523	2.1667
546.13	2.2955	0.17265
564.82	2.9274	-1.2517
