25	25
135	108
65	24
127	1
25	48
66	-1
40	70
66	66
135	-1
65	40
70	132
127	104
107	24
24	-1
25	104
104	-1
25	-1
108	-1
65	127
1	-1
110	-1
107	40
127	25
65	65
106	113
132	-1
62	25
32	104
62	-1
110	108
62	107
132	48
66	32
48	-1
1	66
70	-1
122	62
104	110
66	122
122	-1
107	-1
40	48
106	70
113	132
40	-1
122	122
70	122
127	48
113	-1
106	-1
108	127
66	107
122	24
32	65
135	1
127	-1
65	1
65	113
65	-1
32	-1
40	62
113	-1
122	-1
24	108
122	65
108	-1
127	70
25	106
1	-1
25	113
135	-1
62	66
1	107
65	-1
110	-1
104	106
24	25
122	25
132	132
32	113
70	65
62	24
108	48
106	122
70	-1
66	65
40	135
66	108
106	108
62	104
132	122
40	132
48	-1
40	1
40	-1
25	65
122	113
48	62
107	65
62	-1
127	40
40	106
104	108
104	-1
32	48
127	-1
106	-1
113	40
113	48
25	-1
127	110
122	32
66	-1
70	135
70	25
113	104
107	-1
24	-1
24	132
32	-1
132	-1
110	113
1	62
25	135
108	-1
127	-1
107	107
113	113
108	107
1	108
1	48
1	-1
122	108
113	127
70	110
108	70
24	70
107	113
135	104
110	66
135	135
40	-1
66	48
32	32
24	104
66	113
107	127
48	-1
122	-1
108	62
135	-1
66	127
106	24
113	-1
62	65
1	113
66	25
132	-1
62	-1
104	-1
24	-1
1	104
132	135
110	122
110	-1
32	24
135	62
25	-1
106	106
107	-1
62	62
66	-1
113	70
32	132
107	32
70	66
70	-1
106	-1
48	107
32	-1
25	110
110	40
65	-1
25	132
108	65
132	65
106	107
66	106
135	24
132	127
122	107
24	24
62	-1
1	-1
106	32
135	113
106	110
110	65
108	32
113	24
70	70
24	-1
107	-1
24	127
132	110
108	-1
48	-1
110	-1
25	-1
48	135
66	-1
40	25
104	-1
62	106
110	107
132	-1
107	70
106	65
32	62
48	70
106	-1
132	66
104	104
127	-1
122	-1
70	-1
127	135
107	25
127	127
1	122
32	-1
1	70
110	110
135	-1
66	40
62	113
65	-1
24	66
40	108
48	65
66	104
113	-1
40	-1
107	135
107	132
48	48
24	48
66	-1
135	66
104	48
132	108
40	104
122	-1
48	106
122	135
1	-1
110	62
113	108
24	110
1	1
132	106
113	-1
24	-1
40	32
24	40
108	108
104	132
135	110
122	48
110	32
25	1
127	-1
110	-1
127	122
32	-1
132	1
132	62
135	106
48	-1
135	32
32	1
104	70
106	1
127	106
104	-1
104	122
62	-1
65	104
107	-1
132	-1
32	70
104	107
127	62
106	-1
108	-1
25	108
40	-1
40	122
135	-1
70	62
25	32
1	24
65	-1
70	-1
127	32
25	-1
48	110
40	40
135	65
66	18
69	124
62	136
122	112
131	-1
69	-1
54	-1
131	54
113	54
108	70
107	52
133	108
54	25
136	-1
46	136
52	-1
113	1
122	-1
54	106
113	-1
62	-1
18	131
108	136
124	62
54	62
18	133
1	46
106	62
18	122
25	-1
122	124
46	-1
66	66
62	25
66	52
112	136
112	-1
69	62
133	-1
112	25
136	54
46	69
106	-1
54	107
1	-1
1	25
112	107
70	-1
122	133
107	106
62	62
62	113
124	-1
108	-1
66	-1
108	108
1	133
107	-1
18	18
18	-1
52	131
54	54
106	52
107	-1
70	112
46	-1
54	46
1	106
131	113
124	-1
113	-1
70	131
66	-1
52	133
70	25
106	46
107	70
25	25
124	107
52	-1
136	124
113	18
18	69
1	136
25	-1
66	133
122	-1
69	106
131	25
18	46
112	-1
54	-1
62	18
70	1
107	133
25	122
52	62
54	108
131	-1
106	106
18	-1
18	107
107	62
69	108
66	62
1	-1
108	-1
131	108
136	-1
122	108
62	-1
69	-1
46	113
52	54
107	131
106	-1
106	70
133	-1
70	52
112	106
107	1
70	-1
122	106
66	69
112	1
131	46
112	69
124	124
124	106
106	25
70	70
124	25
107	122
124	52
54	70
66	-1
107	107
131	112
124	112
25	52
122	46
46	107
122	-1
25	107
66	54
54	-1
136	-1
62	-1
113	-1
108	1
25	46
113	66
107	136
108	18
52	113
46	-1
113	107
131	131
136	52
112	-1
113	112
124	133
108	-1
1	-1
70	18
133	69
133	-1
69	122
106	133
131	-1
46	70
136	69
52	-1
18	-1
69	54
25	-1
1	52
69	-1
108	62
106	-1
107	-1
62	122
70	62
124	-1
136	66
70	-1
106	-1
133	62
25	108
106	66
124	70
122	-1
46	133
46	-1
108	112
46	52
1	124
1	122
70	-1
131	133
131	-1
18	-1
52	108
1	-1
52	122
136	-1
66	-1
108	-1
122	122
25	136
124	-1
133	113
124	66
122	131
133	-1
1	131
124	113
113	-1
25	66
113	25
25	-1
54	124
62	-1
66	70
122	113
108	124
133	25
69	52
18	54
108	113
54	-1
66	112
62	131
133	54
124	46
113	69
131	136
107	-1
66	107
52	18
52	112
108	106
66	131
108	46
112	-1
46	66
52	-1
69	-1
136	113
70	122
106	-1
18	1
66	-1
46	-1
18	-1
1	66
112	133
25	69
108	-1
69	107
62	-1
106	18
124	-1
112	-1
113	-1
25	-1
106	136
1	1
69	69
112	46
18	136
112	112
69	-1
1	-1
54	-1
131	106
113	113
133	70
54	112
1	62
