5.0624	3.2058	10
15.856	1.5092	5
24.817	2.6305	12
34.613	2.0548	17
71.585	3.3605	14
80.636	3.3958	12
123.26	2.7757	10
134.94	2.4457	10
150.6	2.0177	10
161.54	2.5421	12
180.56	2.2751	9
192.65	2.2382	19
200.8	2.6673	10
210.03	1.9282	15
222.52	2.6057	10
234.44	1.7273	2
241.95	3.4912	10
252.23	3.0395	11
270.59	2.0714	15
279.08	1.6606	18
291.34	1.6627	12
300.8	2.376	12
308.72	1.7602	18
317.61	1.7757	9
325.43	2.2606	10
337.86	1.7318	20
366.58	1.9638	8
377.69	1.8317	14
397.79	1.5439	16
409.29	1.7986	18
420.47	2.4088	13
432.08	2.4063	13
444.24	2.256	16
465.89	2.0392	10
484.42	3.3514	10
517.32	2.2057	10
528.67	2.1457	8
538.3	2.3456	10
567.86	1.8607	16
578.46	1.9504	10
588.01	1.5351	19
604.92	1.669	5
